game_id,date,matchup,home_pitcher,home_era,away_pitcher,away_era,market,pick,model_prob,model_confidence,market_line,evaluation,evaluation_es,status,actual_score,actual_result,updated_at
822692,2026-08-26,Colorado Rockies @ Washington Nationals,Matt Waldron,7.54,Tanner Gordon,5.75,TEAM_TOTAL_AWAY_ALT_2.5,OVER,95.1%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,13 - 1,13,2026-08-27T20:00:02.806715
822692,2026-08-26,Colorado Rockies @ Washington Nationals,Matt Waldron,7.54,Tanner Gordon,5.75,TEAM_TOTAL_AWAY_ALT_3.5,OVER,87.5%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,13 - 1,13,2026-08-27T20:00:02.806718
823506,2026-08-26,Houston Astros @ New York Yankees,Elmer Rodríguez,4.76,Peter Lambert,3.68,MONEYLINE,Houston Astros,50.3%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 9,3 a 9 (V-L),2026-08-27T20:00:02.806722
823506,2026-08-26,Houston Astros @ New York Yankees,Elmer Rodríguez,4.76,Peter Lambert,3.68,TOTALS,UNDER,55.0%,0.0,8.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 9,12,2026-08-27T20:00:02.806725
823506,2026-08-26,Houston Astros @ New York Yankees,Elmer Rodríguez,4.76,Peter Lambert,3.68,TEAM_TOTAL_HOME_ALT_2.5,OVER,77.9%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,3 - 9,9,2026-08-27T20:00:02.806728
823506,2026-08-26,Houston Astros @ New York Yankees,Elmer Rodríguez,4.76,Peter Lambert,3.68,TEAM_TOTAL_HOME_ALT_3.5,OVER,59.0%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,3 - 9,9,2026-08-27T20:00:02.806732
823506,2026-08-26,Houston Astros @ New York Yankees,Elmer Rodríguez,4.76,Peter Lambert,3.68,TEAM_TOTAL_AWAY_ALT_2.5,OVER,78.7%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,3 - 9,3,2026-08-27T20:00:02.806736
823506,2026-08-26,Houston Astros @ New York Yankees,Elmer Rodríguez,4.76,Peter Lambert,3.68,TEAM_TOTAL_AWAY_ALT_3.5,OVER,60.1%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 9,3,2026-08-27T20:00:02.806739
822772,2026-08-26,Kansas City Royals @ Toronto Blue Jays,Spencer Miles,3.02,Randy Dobnak,1.58,MONEYLINE,Kansas City Royals,50.9%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,0 - 3,0 a 3 (V-L),2026-08-27T20:00:02.806743
822772,2026-08-26,Kansas City Royals @ Toronto Blue Jays,Spencer Miles,3.02,Randy Dobnak,1.58,TOTALS,UNDER,91.8%,0.0,8.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,0 - 3,3,2026-08-27T20:00:02.806746
822772,2026-08-26,Kansas City Royals @ Toronto Blue Jays,Spencer Miles,3.02,Randy Dobnak,1.58,TEAM_TOTAL_HOME_ALT_2.5,OVER,58.3%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,0 - 3,3,2026-08-27T20:00:02.806749
822772,2026-08-26,Kansas City Royals @ Toronto Blue Jays,Spencer Miles,3.02,Randy Dobnak,1.58,TEAM_TOTAL_HOME_ALT_3.5,UNDER,64.1%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,0 - 3,3,2026-08-27T20:00:02.806752
822772,2026-08-26,Kansas City Royals @ Toronto Blue Jays,Spencer Miles,3.02,Randy Dobnak,1.58,TEAM_TOTAL_AWAY_ALT_2.5,UNDER,63.1%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,0 - 3,0,2026-08-27T20:00:02.806755
822772,2026-08-26,Kansas City Royals @ Toronto Blue Jays,Spencer Miles,3.02,Randy Dobnak,1.58,TEAM_TOTAL_AWAY_ALT_3.5,UNDER,82.5%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,0 - 3,0,2026-08-27T20:00:02.806758
823584,2026-08-26,Milwaukee Brewers @ New York Mets,Robert Stock,5.4,Dustin May,4.57,MONEYLINE,Milwaukee Brewers,68.0%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,8 - 1,8 a 1 (V-L),2026-08-27T20:00:02.806762
823584,2026-08-26,Milwaukee Brewers @ New York Mets,Robert Stock,5.4,Dustin May,4.57,TOTALS,UNDER,51.0%,0.0,8.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,8 - 1,9,2026-08-27T20:00:02.806766
823584,2026-08-26,Milwaukee Brewers @ New York Mets,Robert Stock,5.4,Dustin May,4.57,TEAM_TOTAL_HOME_ALT_2.5,OVER,82.0%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,8 - 1,1,2026-08-27T20:00:02.806770
823584,2026-08-26,Milwaukee Brewers @ New York Mets,Robert Stock,5.4,Dustin May,4.57,TEAM_TOTAL_HOME_ALT_3.5,OVER,64.7%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,8 - 1,1,2026-08-27T20:00:02.806773
823584,2026-08-26,Milwaukee Brewers @ New York Mets,Robert Stock,5.4,Dustin May,4.57,TEAM_TOTAL_AWAY_ALT_2.5,OVER,78.4%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,8 - 1,8,2026-08-27T20:00:02.806776
823584,2026-08-26,Milwaukee Brewers @ New York Mets,Robert Stock,5.4,Dustin May,4.57,TEAM_TOTAL_AWAY_ALT_3.5,OVER,59.7%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,8 - 1,8,2026-08-27T20:00:02.806779
824878,2026-08-26,Los Angeles Dodgers @ Atlanta Braves,AJ Smith-Shawver,6.23,Roki Sasaki,4.42,MONEYLINE,Los Angeles Dodgers,70.6%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,5 - 6,5 a 6 (V-L),2026-08-27T20:00:02.806783
824878,2026-08-26,Los Angeles Dodgers @ Atlanta Braves,AJ Smith-Shawver,6.23,Roki Sasaki,4.42,TOTALS,OVER,50.9%,0.0,8.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,5 - 6,11,2026-08-27T20:00:02.806786
824878,2026-08-26,Los Angeles Dodgers @ Atlanta Braves,AJ Smith-Shawver,6.23,Roki Sasaki,4.42,TEAM_TOTAL_HOME_ALT_2.5,OVER,83.1%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,5 - 6,6,2026-08-27T20:00:02.806789
824878,2026-08-26,Los Angeles Dodgers @ Atlanta Braves,AJ Smith-Shawver,6.23,Roki Sasaki,4.42,TEAM_TOTAL_HOME_ALT_3.5,OVER,66.4%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,5 - 6,6,2026-08-27T20:00:02.806792
824878,2026-08-26,Los Angeles Dodgers @ Atlanta Braves,AJ Smith-Shawver,6.23,Roki Sasaki,4.42,TEAM_TOTAL_AWAY_ALT_2.5,OVER,79.0%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,5 - 6,5,2026-08-27T20:00:02.806795
824878,2026-08-26,Los Angeles Dodgers @ Atlanta Braves,AJ Smith-Shawver,6.23,Roki Sasaki,4.42,TEAM_TOTAL_AWAY_ALT_3.5,OVER,60.5%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,5 - 6,5,2026-08-27T20:00:02.806799
824555,2026-08-26,Texas Rangers @ Chicago White Sox,Sean Burke,3.27,MacKenzie Gore,4.26,MONEYLINE,Chicago White Sox,51.2%,51.63,N/A,PARTIDO_CERRADO,⭐ Partido cerrado,WIN,4 - 10,4 a 10 (V-L),2026-08-27T20:00:02.806803
824555,2026-08-26,Texas Rangers @ Chicago White Sox,Sean Burke,3.27,MacKenzie Gore,4.26,TOTALS,UNDER,60.1%,88.08,8.0,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,LOSS,4 - 10,14,2026-08-27T20:00:02.806806
824555,2026-08-26,Texas Rangers @ Chicago White Sox,Sean Burke,3.27,MacKenzie Gore,4.26,TEAM_TOTAL_HOME_ALT_2.5,OVER,69.9%,95.92,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,4 - 10,10,2026-08-27T20:00:02.806809
824555,2026-08-26,Texas Rangers @ Chicago White Sox,Sean Burke,3.27,MacKenzie Gore,4.26,TEAM_TOTAL_HOME_ALT_3.5,UNDER,51.3%,51.04,3.5,PARTIDO_CERRADO,⭐ Partido cerrado,LOSS,4 - 10,10,2026-08-27T20:00:02.806813
824555,2026-08-26,Texas Rangers @ Chicago White Sox,Sean Burke,3.27,MacKenzie Gore,4.26,TEAM_TOTAL_AWAY_ALT_2.5,OVER,75.1%,100.0,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,4 - 10,4,2026-08-27T20:00:02.806816
824555,2026-08-26,Texas Rangers @ Chicago White Sox,Sean Burke,3.27,MacKenzie Gore,4.26,TEAM_TOTAL_AWAY_ALT_3.5,OVER,55.3%,67.74,3.5,PARTIDO_CERRADO,⭐ Partido cerrado,WIN,4 - 10,4,2026-08-27T20:00:02.806818
823015,2026-08-26,Baltimore Orioles @ St. Louis Cardinals,Michael McGreevy,3.54,Kyle Bradish,3.7,MONEYLINE,Baltimore Orioles,57.7%,77.77,N/A,LIGERA_VENTAJA,⭐⭐⭐ Ligera ventaja,WIN,8 - 7,8 a 7 (V-L),2026-08-27T20:00:02.806822
823015,2026-08-26,Baltimore Orioles @ St. Louis Cardinals,Michael McGreevy,3.54,Kyle Bradish,3.7,TOTALS,OVER,52.9%,52.32,8.0,PARTIDO_CERRADO,⭐ Partido cerrado,WIN,8 - 7,15,2026-08-27T20:00:02.806825
823015,2026-08-26,Baltimore Orioles @ St. Louis Cardinals,Michael McGreevy,3.54,Kyle Bradish,3.7,TEAM_TOTAL_HOME_ALT_2.5,OVER,84.8%,100.0,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,8 - 7,7,2026-08-27T20:00:02.806828
823015,2026-08-26,Baltimore Orioles @ St. Louis Cardinals,Michael McGreevy,3.54,Kyle Bradish,3.7,TEAM_TOTAL_HOME_ALT_3.5,OVER,69.0%,95.2,3.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,8 - 7,7,2026-08-27T20:00:02.806831
823015,2026-08-26,Baltimore Orioles @ St. Louis Cardinals,Michael McGreevy,3.54,Kyle Bradish,3.7,TEAM_TOTAL_AWAY_ALT_2.5,OVER,70.6%,96.48,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,8 - 7,8,2026-08-27T20:00:02.806834
823015,2026-08-26,Baltimore Orioles @ St. Louis Cardinals,Michael McGreevy,3.54,Kyle Bradish,3.7,TEAM_TOTAL_AWAY_ALT_3.5,UNDER,50.5%,50.4,3.5,PARTIDO_CERRADO,⭐ Partido cerrado,LOSS,8 - 7,8,2026-08-27T20:00:02.806837
824963,2026-08-26,Minnesota Twins @ Athletics,J.T. Ginn,3.6,Connor Prielipp,5.57,MONEYLINE,Athletics,52.7%,59.12,N/A,PARTIDO_CERRADO,⭐ Partido cerrado,WIN,4 - 7,4 a 7 (V-L),2026-08-27T20:00:02.806841
824963,2026-08-26,Minnesota Twins @ Athletics,J.T. Ginn,3.6,Connor Prielipp,5.57,TOTALS,UNDER,54.0%,59.5,10.0,PARTIDO_CERRADO,⭐ Partido cerrado,LOSS,4 - 7,11,2026-08-27T20:00:02.806850
824963,2026-08-26,Minnesota Twins @ Athletics,J.T. Ginn,3.6,Connor Prielipp,5.57,TEAM_TOTAL_HOME_ALT_2.5,OVER,79.1%,92.8,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,4 - 7,7,2026-08-27T20:00:02.806853
824963,2026-08-26,Minnesota Twins @ Athletics,J.T. Ginn,3.6,Connor Prielipp,5.57,TEAM_TOTAL_HOME_ALT_3.5,OVER,60.6%,81.28,3.5,FAVORABLE,⭐⭐⭐⭐ Favorable,WIN,4 - 7,7,2026-08-27T20:00:02.806856
824963,2026-08-26,Minnesota Twins @ Athletics,J.T. Ginn,3.6,Connor Prielipp,5.57,TEAM_TOTAL_AWAY_ALT_2.5,OVER,92.2%,92.8,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,4 - 7,4,2026-08-27T20:00:02.806859
824963,2026-08-26,Minnesota Twins @ Athletics,J.T. Ginn,3.6,Connor Prielipp,5.57,TEAM_TOTAL_AWAY_ALT_3.5,OVER,81.8%,92.8,3.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,4 - 7,4,2026-08-27T20:00:02.806862
