id,fecha,partido,equipo_local,equipo_visitante,hora_inicio,estadio,abridor_local,era_local,abridor_visitante,era_visitante,mercado,ganador_proyectado,probabilidad_local,probabilidad_visitante,diferencia_probabilidad,solidez_modelo,marcador_proyectado,evaluacion,estado,generado_en,version_modelo,estado_es,evaluacion_es,mercado_es,total_carreras_esperadas,linea_mercado_ou,lado_recomendado_ou,probabilidad_over_ou,probabilidad_under_ou,origen_linea_ou
823746,2026-08-21,Atlanta Braves @ Milwaukee Brewers,Milwaukee Brewers,Atlanta Braves,2026-08-21,American Family Field,Jacob Misiorowski,1.75,Chris Sale,2.16,Ganador del partido,Milwaukee Brewers,50.2%,49.8%,0.5%,50.35,N/A,⭐ Partido cerrado,IN_PROGRESS,2026-08-21T18:00:02.594219,1.0.0,IN_PROGRESS,⭐ Partido cerrado,Ganador del partido,,,,,,
823746,2026-08-21,Atlanta Braves @ Milwaukee Brewers,Milwaukee Brewers,Atlanta Braves,2026-08-21,American Family Field,Jacob Misiorowski,1.75,Chris Sale,2.16,Más/Menos carreras,N/A,22.2%,77.8%,55.6%,100.0,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,IN_PROGRESS,2026-08-21T18:00:02.594239,1.0.0,IN_PROGRESS,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,4.89,6.5,UNDER,22.2,77.8,MARKET
823420,2026-08-21,St. Louis Cardinals @ Philadelphia Phillies,Philadelphia Phillies,St. Louis Cardinals,2026-08-21,Citizens Bank Park,Jesús Luzardo,3.23,Hunter Dobbins,3.42,Ganador del partido,Philadelphia Phillies,52.5%,47.5%,5.0%,66.21,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:01.888365,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823420,2026-08-21,St. Louis Cardinals @ Philadelphia Phillies,Philadelphia Phillies,St. Louis Cardinals,2026-08-21,Citizens Bank Park,Jesús Luzardo,3.23,Hunter Dobbins,3.42,Más/Menos carreras,N/A,50.7%,49.3%,1.4%,50.56,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:01.888386,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,6.71,6.5,OVER,50.7,49.3,MODEL
823510,2026-08-21,Toronto Blue Jays @ New York Yankees,New York Yankees,Toronto Blue Jays,2026-08-21,Yankee Stadium,Cam Schlittler,2.19,Mason Fluharty,3.71,Ganador del partido,New York Yankees,51.8%,48.2%,3.7%,52.23,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.084041,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823510,2026-08-21,Toronto Blue Jays @ New York Yankees,New York Yankees,Toronto Blue Jays,2026-08-21,Yankee Stadium,Cam Schlittler,2.19,Mason Fluharty,3.71,Más/Menos carreras,N/A,25.5%,74.5%,49.0%,99.6,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-21T20:00:02.084059,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,5.99,7.5,UNDER,25.5,74.5,MARKET
824721,2026-08-21,San Francisco Giants @ Boston Red Sox,Boston Red Sox,San Francisco Giants,2026-08-21,Fenway Park,Sonny Gray,2.65,Logan Webb,3.5,Ganador del partido,Boston Red Sox,50.7%,49.3%,1.4%,51.02,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.163683,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824721,2026-08-21,San Francisco Giants @ Boston Red Sox,Boston Red Sox,San Francisco Giants,2026-08-21,Fenway Park,Sonny Gray,2.65,Logan Webb,3.5,Más/Menos carreras,N/A,38.6%,61.4%,22.8%,89.12,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-21T20:00:02.163696,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,6.9,7.5,UNDER,38.6,61.4,MARKET
823830,2026-08-21,Washington Nationals @ Miami Marlins,Miami Marlins,Washington Nationals,2026-08-21,loanDepot park,Ryan Gusto,4.7,Brad Lord,4.04,Ganador del partido,Miami Marlins,52.5%,47.5%,5.0%,51.8,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.263916,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823830,2026-08-21,Washington Nationals @ Miami Marlins,Miami Marlins,Washington Nationals,2026-08-21,loanDepot park,Ryan Gusto,4.7,Brad Lord,4.04,Más/Menos carreras,N/A,48.8%,51.2%,2.4%,36.56,N/A,⭐ Partido cerrado,READY,2026-08-21T20:00:02.263927,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,8.58,8.5,UNDER,48.8,51.2,MARKET
