id,fecha,partido,equipo_local,equipo_visitante,hora_inicio,estadio,abridor_local,era_local,abridor_visitante,era_visitante,mercado,ganador_proyectado,probabilidad_local,probabilidad_visitante,diferencia_probabilidad,solidez_modelo,marcador_proyectado,evaluacion,estado,generado_en,version_modelo,estado_es,evaluacion_es,mercado_es,total_carreras_esperadas,linea_mercado_ou,lado_recomendado_ou,probabilidad_over_ou,probabilidad_under_ou,origen_linea_ou
824150,2026-08-23,Athletics @ Houston Astros,Houston Astros,Athletics,2026-08-23,Daikin Park,Cristian Javier,6.44,Brady Basso,3.91,Ganador del partido,Athletics,46.2%,53.8%,7.7%,0.0,N/A,NO_PLAY,IN_PROGRESS,2026-08-23T17:30:02.902169,1.0.0,IN_PROGRESS,NO_PLAY,Ganador del partido,,,,,,
824150,2026-08-23,Athletics @ Houston Astros,Houston Astros,Athletics,2026-08-23,Daikin Park,Cristian Javier,6.44,Brady Basso,3.91,Más/Menos carreras,N/A,49.3%,50.7%,1.4%,0.0,N/A,NO_PLAY,IN_PROGRESS,2026-08-23T17:30:02.902184,1.0.0,IN_PROGRESS,NO_PLAY,Más/Menos carreras,9.12,9.0,UNDER,49.3,50.7,MARKET
824558,2026-08-23,New York Mets @ Chicago White Sox,Chicago White Sox,New York Mets,2026-08-23,Rate Field,Sean Newcomb,2.44,Nolan McLean,3.34,Ganador del partido,Chicago White Sox,55.5%,44.5%,10.9%,0.0,N/A,NO_PLAY,IN_PROGRESS,2026-08-23T17:30:02.973982,1.0.0,IN_PROGRESS,NO_PLAY,Ganador del partido,,,,,,
824558,2026-08-23,New York Mets @ Chicago White Sox,Chicago White Sox,New York Mets,2026-08-23,Rate Field,Sean Newcomb,2.44,Nolan McLean,3.34,Más/Menos carreras,N/A,16.7%,83.3%,66.6%,0.0,N/A,NO_PLAY,IN_PROGRESS,2026-08-23T17:30:02.973994,1.0.0,IN_PROGRESS,NO_PLAY,Más/Menos carreras,5.97,8.0,UNDER,16.7,83.3,MARKET
822856,2026-08-23,Los Angeles Angels @ Texas Rangers,Texas Rangers,Los Angeles Angels,2026-08-23,Globe Life Field,Cal Quantrill,3.13,Yusei Kikuchi,5.81,Ganador del partido,Texas Rangers,63.0%,37.0%,26.0%,65.49,N/A,⭐ Partido cerrado,IN_PROGRESS,2026-08-23T17:30:03.063635,1.0.0,IN_PROGRESS,⭐ Partido cerrado,Ganador del partido,,,,,,
822856,2026-08-23,Los Angeles Angels @ Texas Rangers,Texas Rangers,Los Angeles Angels,2026-08-23,Globe Life Field,Cal Quantrill,3.13,Yusei Kikuchi,5.81,Más/Menos carreras,N/A,35.8%,64.2%,28.4%,76.96,N/A,⭐⭐⭐ Ligera ventaja,IN_PROGRESS,2026-08-23T17:30:03.063650,1.0.0,IN_PROGRESS,⭐⭐⭐ Ligera ventaja,Más/Menos carreras,7.29,8.0,UNDER,35.8,64.2,MARKET
824315,2026-08-23,Cleveland Guardians @ Colorado Rockies,Colorado Rockies,Cleveland Guardians,2026-08-23,Coors Field,Tomoyuki Sugano,4.7,Foster Griffin,3.18,Ganador del partido,Cleveland Guardians,43.5%,56.5%,13.0%,68.29,N/A,⭐ Partido cerrado,IN_PROGRESS,2026-08-23T17:30:03.134939,1.0.0,IN_PROGRESS,⭐ Partido cerrado,Ganador del partido,,,,,,
824315,2026-08-23,Cleveland Guardians @ Colorado Rockies,Colorado Rockies,Cleveland Guardians,2026-08-23,Coors Field,Tomoyuki Sugano,4.7,Foster Griffin,3.18,Más/Menos carreras,N/A,13.9%,86.1%,72.2%,100.0,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,IN_PROGRESS,2026-08-23T17:30:03.134954,1.0.0,IN_PROGRESS,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,8.22,11.0,UNDER,13.9,86.1,MARKET
824720,2026-08-23,San Francisco Giants @ Boston Red Sox,Boston Red Sox,San Francisco Giants,2026-08-23,Fenway Park,Jake Bennett,3.46,Matt Wilkinson,0.0,Ganador del partido,Boston Red Sox,52.6%,47.4%,5.2%,59.06,N/A,⭐ Partido cerrado,IN_PROGRESS,2026-08-23T17:30:03.225148,1.0.0,IN_PROGRESS,⭐ Partido cerrado,Ganador del partido,,,,,,
824720,2026-08-23,San Francisco Giants @ Boston Red Sox,Boston Red Sox,San Francisco Giants,2026-08-23,Fenway Park,Jake Bennett,3.46,Matt Wilkinson,0.0,Más/Menos carreras,N/A,34.0%,66.0%,32.0%,85.6,N/A,⭐⭐⭐⭐ Favorable,IN_PROGRESS,2026-08-23T17:30:03.225165,1.0.0,IN_PROGRESS,⭐⭐⭐⭐ Favorable,Más/Menos carreras,7.18,8.0,UNDER,34.0,66.0,MARKET
823909,2026-08-23,Pittsburgh Pirates @ Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,2026-08-23,UNIQLO Field at Dodger Stadium,Blake Snell,3.6,Lake Bachar,3.75,Ganador del partido,Los Angeles Dodgers,60.0%,40.0%,20.0%,0.0,N/A,NO_PLAY,IN_PROGRESS,2026-08-23T17:30:03.288538,1.0.0,IN_PROGRESS,NO_PLAY,Ganador del partido,,,,,,
823909,2026-08-23,Pittsburgh Pirates @ Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,2026-08-23,UNIQLO Field at Dodger Stadium,Blake Snell,3.6,Lake Bachar,3.75,Más/Menos carreras,N/A,32.5%,67.5%,35.0%,0.0,N/A,NO_PLAY,IN_PROGRESS,2026-08-23T17:30:03.288558,1.0.0,IN_PROGRESS,NO_PLAY,Más/Menos carreras,7.4,8.5,UNDER,32.5,67.5,MARKET
823099,2026-08-23,Chicago Cubs @ Seattle Mariners,Seattle Mariners,Chicago Cubs,2026-08-23,T-Mobile Park,Bryce Miller,3.71,Shota Imanaga,3.77,Ganador del partido,Chicago Cubs,36.4%,63.6%,27.3%,72.95,N/A,⭐⭐⭐ Ligera ventaja,IN_PROGRESS,2026-08-23T17:30:03.355421,1.0.0,IN_PROGRESS,⭐⭐⭐ Ligera ventaja,Ganador del partido,,,,,,
823099,2026-08-23,Chicago Cubs @ Seattle Mariners,Seattle Mariners,Chicago Cubs,2026-08-23,T-Mobile Park,Bryce Miller,3.71,Shota Imanaga,3.77,Más/Menos carreras,N/A,50.0%,50.0%,0.0%,42.8,N/A,⭐ Partido cerrado,IN_PROGRESS,2026-08-23T17:30:03.355434,1.0.0,IN_PROGRESS,⭐ Partido cerrado,Más/Menos carreras,7.67,7.5,OVER,50.0,50.0,MARKET
823258,2026-08-23,Minnesota Twins @ San Diego Padres,San Diego Padres,Minnesota Twins,2026-08-23,Petco Park,Walker Buehler,4.79,Bailey Ober,4.62,Ganador del partido,San Diego Padres,54.4%,45.6%,8.9%,67.31,N/A,⭐ Partido cerrado,IN_PROGRESS,2026-08-23T17:30:03.447470,1.0.0,IN_PROGRESS,⭐ Partido cerrado,Ganador del partido,,,,,,
823258,2026-08-23,Minnesota Twins @ San Diego Padres,San Diego Padres,Minnesota Twins,2026-08-23,Petco Park,Walker Buehler,4.79,Bailey Ober,4.62,Más/Menos carreras,N/A,50.0%,50.0%,0.0%,50.0,N/A,⭐ Partido cerrado,IN_PROGRESS,2026-08-23T17:30:03.447486,1.0.0,IN_PROGRESS,⭐ Partido cerrado,Más/Menos carreras,8.67,8.5,UNDER,50.0,50.0,MARKET
825043,2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Arizona Diamondbacks,Cincinnati Reds,2026-08-23,Chase Field,Mitch Bratt,4.17,Andrew Abbott,4.07,Ganador del partido,Arizona Diamondbacks,50.4%,49.6%,0.9%,36.27,N/A,⭐ Partido cerrado,IN_PROGRESS,2026-08-23T17:30:03.521624,1.0.0,IN_PROGRESS,⭐ Partido cerrado,Ganador del partido,,,,,,
825043,2026-08-23,Cincinnati Reds @ Arizona Diamondbacks,Arizona Diamondbacks,Cincinnati Reds,2026-08-23,Chase Field,Mitch Bratt,4.17,Andrew Abbott,4.07,Más/Menos carreras,N/A,60.6%,39.4%,21.2%,74.08,N/A,⭐⭐⭐ Ligera ventaja,IN_PROGRESS,2026-08-23T17:30:03.521645,1.0.0,IN_PROGRESS,⭐⭐⭐ Ligera ventaja,Más/Menos carreras,9.48,8.5,OVER,60.6,39.4,MARKET
823745,2026-08-23,Atlanta Braves @ Milwaukee Brewers,Milwaukee Brewers,Atlanta Braves,2026-08-23,Journey Bank Ballpark,Shane Drohan,3.86,Tyler Mahle,4.53,Ganador del partido,Milwaukee Brewers,50.6%,49.4%,1.1%,43.64,N/A,⭐ Partido cerrado,READY,2026-08-23T20:30:03.445150,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823745,2026-08-23,Atlanta Braves @ Milwaukee Brewers,Milwaukee Brewers,Atlanta Braves,2026-08-23,Journey Bank Ballpark,Shane Drohan,3.86,Tyler Mahle,4.53,Más/Menos carreras,N/A,52.1%,47.9%,4.2%,44.48,N/A,⭐ Partido cerrado,READY,2026-08-23T20:30:03.445167,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,7.81,7.5,OVER,52.1,47.9,MARKET
