id,fecha,partido,equipo_local,equipo_visitante,hora_inicio,estadio,abridor_local,era_local,abridor_visitante,era_visitante,mercado,ganador_proyectado,probabilidad_local,probabilidad_visitante,diferencia_probabilidad,solidez_modelo,marcador_proyectado,evaluacion,estado,generado_en,version_modelo,estado_es,evaluacion_es,mercado_es,total_carreras_esperadas,linea_mercado_ou,lado_recomendado_ou,probabilidad_over_ou,probabilidad_under_ou,origen_linea_ou
822941,2026-08-15,Baltimore Orioles @ Tampa Bay Rays,Tampa Bay Rays,Baltimore Orioles,2026-08-15,Tropicana Field,Ian Seymour,4.08,Kyle Bradish,3.69,Ganador del partido,Tampa Bay Rays,60.7%,39.3%,21.4%,64.59,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:02.964719,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
822941,2026-08-15,Baltimore Orioles @ Tampa Bay Rays,Tampa Bay Rays,Baltimore Orioles,2026-08-15,Tropicana Field,Ian Seymour,4.08,Kyle Bradish,3.69,Más/Menos carreras,N/A,58.7%,41.3%,17.4%,65.06,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:02.964733,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,8.29,7.5,OVER,58.7,41.3,MARKET
824480,2026-08-15,Miami Marlins @ Cincinnati Reds,Cincinnati Reds,Miami Marlins,2026-08-15,Great American Ball Park,Brady Singer,4.66,Ryan Gusto,4.78,Ganador del partido,Miami Marlins,48.0%,52.0%,4.0%,65.9,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:03.118574,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824480,2026-08-15,Miami Marlins @ Cincinnati Reds,Cincinnati Reds,Miami Marlins,2026-08-15,Great American Ball Park,Brady Singer,4.66,Ryan Gusto,4.78,Más/Menos carreras,N/A,46.1%,53.9%,7.8%,66.62,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:03.118587,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,8.91,9.0,UNDER,46.1,53.9,MARKET
824400,2026-08-15,San Diego Padres @ Cleveland Guardians,Cleveland Guardians,San Diego Padres,2026-08-15,Progressive Field,Joey Cantillo,0.0,TBD (AWAY),0.0,Ganador del partido,N/A,N/A,N/A,N/A,N/A,N/A,N/A,WAITING_FOR_STARTER,2026-08-15T09:30:03.248705,1.0.0,Esperando abridor,N/A,Ganador del partido,,,,,,
824400,2026-08-15,San Diego Padres @ Cleveland Guardians,Cleveland Guardians,San Diego Padres,2026-08-15,Progressive Field,Joey Cantillo,0.0,TBD (AWAY),0.0,Más/Menos carreras,N/A,N/A,N/A,N/A,N/A,N/A,N/A,WAITING_FOR_STARTER,2026-08-15T09:30:03.248717,1.0.0,Esperando abridor,N/A,Más/Menos carreras,,,,,,
824157,2026-08-15,Seattle Mariners @ Houston Astros,Houston Astros,Seattle Mariners,2026-08-15,Daikin Park,Hayden Wesneski,3.86,Emerson Hancock,3.35,Ganador del partido,Houston Astros,50.3%,49.7%,0.5%,0.0,N/A,NO_PLAY,READY,2026-08-15T09:30:03.415518,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
824157,2026-08-15,Seattle Mariners @ Houston Astros,Houston Astros,Seattle Mariners,2026-08-15,Daikin Park,Hayden Wesneski,3.86,Emerson Hancock,3.35,Más/Menos carreras,N/A,31.8%,68.2%,36.4%,0.0,N/A,NO_PLAY,READY,2026-08-15T09:30:03.415535,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,7.35,8.5,UNDER,31.8,68.2,MARKET
823671,2026-08-15,Philadelphia Phillies @ Minnesota Twins,Minnesota Twins,Philadelphia Phillies,2026-08-15,Target Field,Connor Prielipp,4.79,Jesús Luzardo,3.32,Ganador del partido,Philadelphia Phillies,45.6%,54.4%,8.8%,60.09,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:03.545618,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823671,2026-08-15,Philadelphia Phillies @ Minnesota Twins,Minnesota Twins,Philadelphia Phillies,2026-08-15,Target Field,Connor Prielipp,4.79,Jesús Luzardo,3.32,Más/Menos carreras,N/A,44.3%,55.7%,11.4%,60.86,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:03.545631,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,7.81,8.0,UNDER,44.3,55.7,MARKET
823347,2026-08-15,Boston Red Sox @ Pittsburgh Pirates,Pittsburgh Pirates,Boston Red Sox,2026-08-15,PNC Park,Jared Jones,5.03,Sonny Gray,2.79,Ganador del partido,Boston Red Sox,48.7%,51.3%,2.6%,44.51,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:03.731061,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823347,2026-08-15,Boston Red Sox @ Pittsburgh Pirates,Pittsburgh Pirates,Boston Red Sox,2026-08-15,PNC Park,Jared Jones,5.03,Sonny Gray,2.79,Más/Menos carreras,N/A,53.8%,46.2%,7.6%,59.34,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:03.731074,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,7.94,7.5,OVER,53.8,46.2,MARKET
824884,2026-08-15,Arizona Diamondbacks @ Atlanta Braves,Atlanta Braves,Arizona Diamondbacks,2026-08-15,Truist Park,Grant Holmes,3.47,Eduardo Rodriguez,2.7,Ganador del partido,Arizona Diamondbacks,49.2%,50.8%,1.6%,51.21,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:03.875747,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824884,2026-08-15,Arizona Diamondbacks @ Atlanta Braves,Atlanta Braves,Arizona Diamondbacks,2026-08-15,Truist Park,Grant Holmes,3.47,Eduardo Rodriguez,2.7,Más/Menos carreras,N/A,9.7%,90.3%,80.6%,100.0,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-15T09:30:03.875763,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,6.09,9.0,UNDER,9.7,90.3,MARKET
823914,2026-08-15,Milwaukee Brewers @ Los Angeles Dodgers,Los Angeles Dodgers,Milwaukee Brewers,2026-08-15,UNIQLO Field at Dodger Stadium,Justin Wrobleski,3.44,Jacob Misiorowski,1.76,Ganador del partido,Milwaukee Brewers,49.0%,51.0%,2.1%,44.24,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:04.028310,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823914,2026-08-15,Milwaukee Brewers @ Los Angeles Dodgers,Los Angeles Dodgers,Milwaukee Brewers,2026-08-15,UNIQLO Field at Dodger Stadium,Justin Wrobleski,3.44,Jacob Misiorowski,1.76,Más/Menos carreras,N/A,28.8%,71.2%,42.4%,89.76,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-15T09:30:04.028325,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,6.23,7.5,UNDER,28.8,71.2,MARKET
823990,2026-08-15,Kansas City Royals @ Los Angeles Angels,Los Angeles Angels,Kansas City Royals,2026-08-15,Angel Stadium,Reid Detmers,4.0,Randy Dobnak,2.0,Ganador del partido,Los Angeles Angels,50.3%,49.7%,0.5%,50.4,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:04.188619,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823990,2026-08-15,Kansas City Royals @ Los Angeles Angels,Los Angeles Angels,Kansas City Royals,2026-08-15,Angel Stadium,Reid Detmers,4.0,Randy Dobnak,2.0,Más/Menos carreras,N/A,18.6%,81.4%,62.8%,100.0,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-15T09:30:04.188635,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,6.13,8.0,UNDER,18.6,81.4,MARKET
824966,2026-08-15,Texas Rangers @ Athletics,Athletics,Texas Rangers,2026-08-15,Sutter Health Park,J.T. Ginn,3.41,MacKenzie Gore,4.43,Ganador del partido,Texas Rangers,45.8%,54.2%,8.5%,67.21,N/A,⭐ Partido cerrado,READY,2026-08-15T09:30:04.339063,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824966,2026-08-15,Texas Rangers @ Athletics,Athletics,Texas Rangers,2026-08-15,Sutter Health Park,J.T. Ginn,3.41,MacKenzie Gore,4.43,Más/Menos carreras,N/A,32.7%,67.3%,34.6%,93.84,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-15T09:30:04.339078,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,8.35,9.5,UNDER,32.7,67.3,MARKET
