game_id,date,matchup,home_pitcher,home_era,away_pitcher,away_era,market,pick,model_prob,model_confidence,market_line,evaluation,evaluation_es,status,actual_score,actual_result,updated_at
822932,2026-08-31,New York Mets @ Tampa Bay Rays,Ian Seymour,4.21,Robert Stock,7.4,TOTALS,OVER,74.6%,0.0,8.0,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 2,5,2026-09-01T20:30:05.248360
822932,2026-08-31,New York Mets @ Tampa Bay Rays,Ian Seymour,4.21,Robert Stock,7.4,TEAM_TOTAL_HOME_ALT_2.5,OVER,83.7%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 2,2,2026-09-01T20:30:05.248363
822932,2026-08-31,New York Mets @ Tampa Bay Rays,Ian Seymour,4.21,Robert Stock,7.4,TEAM_TOTAL_HOME_ALT_3.5,OVER,67.4%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 2,2,2026-09-01T20:30:05.248366
822932,2026-08-31,New York Mets @ Tampa Bay Rays,Ian Seymour,4.21,Robert Stock,7.4,TEAM_TOTAL_AWAY_ALT_2.5,OVER,90.2%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,3 - 2,3,2026-09-01T20:30:05.248369
822932,2026-08-31,New York Mets @ Tampa Bay Rays,Ian Seymour,4.21,Robert Stock,7.4,TEAM_TOTAL_AWAY_ALT_3.5,OVER,78.1%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 2,3,2026-09-01T20:30:05.248372
822932,2026-08-31,New York Mets @ Tampa Bay Rays,Ian Seymour,4.21,Robert Stock,7.4,FIRST_INNING,YRFI,73.2%,0.0,0.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),READY,,,2026-08-31T20:00:02.253526
824719,2026-08-31,Seattle Mariners @ Boston Red Sox,Payton Tolle,3.09,George Kirby,4.02,MONEYLINE,Boston Red Sox,62.0%,79.49,N/A,FAVORABLE,⭐⭐⭐⭐ Favorable,WIN,8 - 9,8 a 9 (V-L),2026-09-01T20:30:05.248376
824719,2026-08-31,Seattle Mariners @ Boston Red Sox,Payton Tolle,3.09,George Kirby,4.02,TOTALS,UNDER,64.3%,91.44,8.0,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,LOSS,8 - 9,17,2026-09-01T20:30:05.248379
824719,2026-08-31,Seattle Mariners @ Boston Red Sox,Payton Tolle,3.09,George Kirby,4.02,TEAM_TOTAL_HOME_ALT_2.5,OVER,63.2%,90.56,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,8 - 9,9,2026-09-01T20:30:05.248383
824719,2026-08-31,Seattle Mariners @ Boston Red Sox,Payton Tolle,3.09,George Kirby,4.02,TEAM_TOTAL_HOME_ALT_3.5,UNDER,58.9%,79.62,3.5,FAVORABLE,⭐⭐⭐⭐ Favorable,LOSS,8 - 9,9,2026-09-01T20:30:05.248385
824719,2026-08-31,Seattle Mariners @ Boston Red Sox,Payton Tolle,3.09,George Kirby,4.02,TEAM_TOTAL_AWAY_ALT_2.5,OVER,76.6%,100.0,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,8 - 9,8,2026-09-01T20:30:05.248388
824719,2026-08-31,Seattle Mariners @ Boston Red Sox,Payton Tolle,3.09,George Kirby,4.02,TEAM_TOTAL_AWAY_ALT_3.5,OVER,57.2%,78.26,3.5,FAVORABLE,⭐⭐⭐⭐ Favorable,WIN,8 - 9,8,2026-09-01T20:30:05.248391
824719,2026-08-31,Seattle Mariners @ Boston Red Sox,Payton Tolle,3.09,George Kirby,4.02,FIRST_INNING,YRFI,52.5%,51.96,0.5,PARTIDO_CERRADO,⭐ Partido cerrado,READY,,,2026-08-31T20:00:02.481402
822689,2026-08-31,Miami Marlins @ Washington Nationals,Will Dion,3.67,Ryan Gusto,3.98,MONEYLINE,Washington Nationals,50.2%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,3 - 6,3 a 6 (V-L),2026-09-01T20:30:05.248395
822689,2026-08-31,Miami Marlins @ Washington Nationals,Will Dion,3.67,Ryan Gusto,3.98,TOTALS,UNDER,53.7%,0.0,8.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 6,9,2026-09-01T20:30:05.248398
822689,2026-08-31,Miami Marlins @ Washington Nationals,Will Dion,3.67,Ryan Gusto,3.98,TEAM_TOTAL_HOME_ALT_2.5,OVER,82.8%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,3 - 6,6,2026-09-01T20:30:05.248400
822689,2026-08-31,Miami Marlins @ Washington Nationals,Will Dion,3.67,Ryan Gusto,3.98,TEAM_TOTAL_HOME_ALT_3.5,OVER,65.9%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,3 - 6,6,2026-09-01T20:30:05.248403
822689,2026-08-31,Miami Marlins @ Washington Nationals,Will Dion,3.67,Ryan Gusto,3.98,TEAM_TOTAL_AWAY_ALT_2.5,OVER,74.5%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,3 - 6,3,2026-09-01T20:30:05.248405
822689,2026-08-31,Miami Marlins @ Washington Nationals,Will Dion,3.67,Ryan Gusto,3.98,TEAM_TOTAL_AWAY_ALT_3.5,OVER,54.5%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,3 - 6,3,2026-09-01T20:30:05.248408
822689,2026-08-31,Miami Marlins @ Washington Nationals,Will Dion,3.67,Ryan Gusto,3.98,FIRST_INNING,YRFI,57.2%,0.0,0.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),READY,,,2026-08-31T20:00:02.695916
823663,2026-08-31,Detroit Tigers @ Minnesota Twins,Taj Bradley,3.97,Jackson Jobe,3.93,MONEYLINE,Detroit Tigers,50.1%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,1 - 11,1 a 11 (V-L),2026-09-01T20:30:05.248412
823663,2026-08-31,Detroit Tigers @ Minnesota Twins,Taj Bradley,3.97,Jackson Jobe,3.93,TOTALS,UNDER,57.2%,0.0,8.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,1 - 11,12,2026-09-01T20:30:05.248415
823663,2026-08-31,Detroit Tigers @ Minnesota Twins,Taj Bradley,3.97,Jackson Jobe,3.93,TEAM_TOTAL_HOME_ALT_2.5,OVER,83.3%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,1 - 11,11,2026-09-01T20:30:05.248417
823663,2026-08-31,Detroit Tigers @ Minnesota Twins,Taj Bradley,3.97,Jackson Jobe,3.93,TEAM_TOTAL_HOME_ALT_3.5,OVER,66.8%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,1 - 11,11,2026-09-01T20:30:05.248420
823663,2026-08-31,Detroit Tigers @ Minnesota Twins,Taj Bradley,3.97,Jackson Jobe,3.93,TEAM_TOTAL_AWAY_ALT_2.5,OVER,69.5%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,1 - 11,1,2026-09-01T20:30:05.248422
823663,2026-08-31,Detroit Tigers @ Minnesota Twins,Taj Bradley,3.97,Jackson Jobe,3.93,TEAM_TOTAL_AWAY_ALT_3.5,UNDER,51.7%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,1 - 11,1,2026-09-01T20:30:05.248425
823663,2026-08-31,Detroit Tigers @ Minnesota Twins,Taj Bradley,3.97,Jackson Jobe,3.93,FIRST_INNING,YRFI,59.0%,0.0,0.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),READY,,,2026-08-31T20:00:02.899659
824635,2026-08-31,Milwaukee Brewers @ Chicago Cubs,Clay Holmes,2.26,Kyle Harrison,2.79,MONEYLINE,Milwaukee Brewers,54.1%,59.95,N/A,PARTIDO_CERRADO,⭐ Partido cerrado,LOSS,3 - 17,3 a 17 (V-L),2026-09-01T20:30:05.248428
824635,2026-08-31,Milwaukee Brewers @ Chicago Cubs,Clay Holmes,2.26,Kyle Harrison,2.79,TOTALS,UNDER,88.9%,92.8,9.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,LOSS,3 - 17,20,2026-09-01T20:30:05.248431
824635,2026-08-31,Milwaukee Brewers @ Chicago Cubs,Clay Holmes,2.26,Kyle Harrison,2.79,TEAM_TOTAL_HOME_ALT_2.5,OVER,65.4%,85.12,2.5,FAVORABLE,⭐⭐⭐⭐ Favorable,WIN,3 - 17,17,2026-09-01T20:30:05.248433
824635,2026-08-31,Milwaukee Brewers @ Chicago Cubs,Clay Holmes,2.26,Kyle Harrison,2.79,TEAM_TOTAL_HOME_ALT_3.5,UNDER,56.5%,70.5,3.5,LIGERA_VENTAJA,⭐⭐⭐ Ligera ventaja,LOSS,3 - 17,17,2026-09-01T20:30:05.248436
824635,2026-08-31,Milwaukee Brewers @ Chicago Cubs,Clay Holmes,2.26,Kyle Harrison,2.79,TEAM_TOTAL_AWAY_ALT_2.5,OVER,57.2%,71.06,2.5,LIGERA_VENTAJA,⭐⭐⭐ Ligera ventaja,WIN,3 - 17,3,2026-09-01T20:30:05.248439
824635,2026-08-31,Milwaukee Brewers @ Chicago Cubs,Clay Holmes,2.26,Kyle Harrison,2.79,TEAM_TOTAL_AWAY_ALT_3.5,UNDER,65.2%,84.96,3.5,FAVORABLE,⭐⭐⭐⭐ Favorable,WIN,3 - 17,3,2026-09-01T20:30:05.248441
824635,2026-08-31,Milwaukee Brewers @ Chicago Cubs,Clay Holmes,2.26,Kyle Harrison,2.79,FIRST_INNING,NRFI,54.3%,59.76,0.5,PARTIDO_CERRADO,⭐ Partido cerrado,READY,,,2026-08-31T20:00:03.006214
822855,2026-08-31,Athletics @ Texas Rangers,Jacob deGrom,4.21,Gage Jump,4.69,MONEYLINE,Texas Rangers,54.3%,60.06,N/A,PARTIDO_CERRADO,⭐ Partido cerrado,WIN,1 - 8,1 a 8 (V-L),2026-09-01T20:30:05.248444
822855,2026-08-31,Athletics @ Texas Rangers,Jacob deGrom,4.21,Gage Jump,4.69,TOTALS,OVER,68.0%,87.2,7.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,1 - 8,9,2026-09-01T20:30:05.248447
822855,2026-08-31,Athletics @ Texas Rangers,Jacob deGrom,4.21,Gage Jump,4.69,TEAM_TOTAL_HOME_ALT_2.5,OVER,84.4%,92.8,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,1 - 8,8,2026-09-01T20:30:05.248449
822855,2026-08-31,Athletics @ Texas Rangers,Jacob deGrom,4.21,Gage Jump,4.69,TEAM_TOTAL_HOME_ALT_3.5,OVER,68.4%,87.52,3.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,1 - 8,8,2026-09-01T20:30:05.248452
822855,2026-08-31,Athletics @ Texas Rangers,Jacob deGrom,4.21,Gage Jump,4.69,TEAM_TOTAL_AWAY_ALT_2.5,OVER,81.1%,92.8,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,LOSS,1 - 8,1,2026-09-01T20:30:05.248454
822855,2026-08-31,Athletics @ Texas Rangers,Jacob deGrom,4.21,Gage Jump,4.69,TEAM_TOTAL_AWAY_ALT_3.5,OVER,63.5%,83.6,3.5,FAVORABLE,⭐⭐⭐⭐ Favorable,LOSS,1 - 8,1,2026-09-01T20:30:05.248457
822855,2026-08-31,Athletics @ Texas Rangers,Jacob deGrom,4.21,Gage Jump,4.69,FIRST_INNING,YRFI,63.5%,83.61,0.5,FAVORABLE,⭐⭐⭐⭐ Favorable,READY,,,2026-08-31T20:00:03.146430
824149,2026-08-31,Chicago White Sox @ Houston Astros,Peter Lambert,3.66,Anthony Kay,4.09,MONEYLINE,Chicago White Sox,50.3%,50.44,N/A,PARTIDO_CERRADO,⭐ Partido cerrado,LOSS,3 - 6,3 a 6 (V-L),2026-09-01T20:30:05.248461
824149,2026-08-31,Chicago White Sox @ Houston Astros,Peter Lambert,3.66,Anthony Kay,4.09,TOTALS,UNDER,57.2%,78.26,8.5,FAVORABLE,⭐⭐⭐⭐ Favorable,LOSS,3 - 6,9,2026-09-01T20:30:05.248463
824149,2026-08-31,Chicago White Sox @ Houston Astros,Peter Lambert,3.66,Anthony Kay,4.09,TEAM_TOTAL_HOME_ALT_2.5,OVER,73.6%,98.88,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,3 - 6,6,2026-09-01T20:30:05.248465
824149,2026-08-31,Chicago White Sox @ Houston Astros,Peter Lambert,3.66,Anthony Kay,4.09,TEAM_TOTAL_HOME_ALT_3.5,OVER,53.3%,66.14,3.5,PARTIDO_CERRADO,⭐ Partido cerrado,WIN,3 - 6,6,2026-09-01T20:30:05.248468
824149,2026-08-31,Chicago White Sox @ Houston Astros,Peter Lambert,3.66,Anthony Kay,4.09,TEAM_TOTAL_AWAY_ALT_2.5,OVER,80.5%,100.0,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,3 - 6,3,2026-09-01T20:30:05.248470
824149,2026-08-31,Chicago White Sox @ Houston Astros,Peter Lambert,3.66,Anthony Kay,4.09,TEAM_TOTAL_AWAY_ALT_3.5,OVER,62.6%,90.08,3.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,LOSS,3 - 6,3,2026-09-01T20:30:05.248472
824149,2026-08-31,Chicago White Sox @ Houston Astros,Peter Lambert,3.66,Anthony Kay,4.09,FIRST_INNING,YRFI,57.5%,78.51,0.5,FAVORABLE,⭐⭐⭐⭐ Favorable,READY,,,2026-08-31T20:00:03.244365
824314,2026-08-31,Baltimore Orioles @ Colorado Rockies,Tanner Gordon,5.38,Cade Povich,4.45,MONEYLINE,Baltimore Orioles,51.1%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,2 - 1,2 a 1 (V-L),2026-09-01T20:30:05.248476
824314,2026-08-31,Baltimore Orioles @ Colorado Rockies,Tanner Gordon,5.38,Cade Povich,4.45,TOTALS,UNDER,60.9%,0.0,10.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,2 - 1,3,2026-09-01T20:30:05.248478
824314,2026-08-31,Baltimore Orioles @ Colorado Rockies,Tanner Gordon,5.38,Cade Povich,4.45,TEAM_TOTAL_HOME_ALT_2.5,OVER,90.8%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,2 - 1,1,2026-09-01T20:30:05.248481
824314,2026-08-31,Baltimore Orioles @ Colorado Rockies,Tanner Gordon,5.38,Cade Povich,4.45,TEAM_TOTAL_HOME_ALT_3.5,OVER,79.3%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,2 - 1,1,2026-09-01T20:30:05.248484
824314,2026-08-31,Baltimore Orioles @ Colorado Rockies,Tanner Gordon,5.38,Cade Povich,4.45,TEAM_TOTAL_AWAY_ALT_2.5,OVER,80.8%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,2 - 1,2,2026-09-01T20:30:05.248486
824314,2026-08-31,Baltimore Orioles @ Colorado Rockies,Tanner Gordon,5.38,Cade Povich,4.45,TEAM_TOTAL_AWAY_ALT_3.5,OVER,63.0%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,2 - 1,2,2026-09-01T20:30:05.248489
824314,2026-08-31,Baltimore Orioles @ Colorado Rockies,Tanner Gordon,5.38,Cade Povich,4.45,FIRST_INNING,YRFI,65.9%,0.0,0.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),READY,,,2026-08-31T20:00:03.343288
823982,2026-08-31,New York Yankees @ Los Angeles Angels,Walbert Ureña,2.94,Elmer Rodríguez,4.7,MONEYLINE,Los Angeles Angels,50.5%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,1 - 10,1 a 10 (V-L),2026-09-01T20:30:05.248492
823982,2026-08-31,New York Yankees @ Los Angeles Angels,Walbert Ureña,2.94,Elmer Rodríguez,4.7,TOTALS,UNDER,68.7%,0.0,8.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,1 - 10,11,2026-09-01T20:30:05.248494
823982,2026-08-31,New York Yankees @ Los Angeles Angels,Walbert Ureña,2.94,Elmer Rodríguez,4.7,TEAM_TOTAL_HOME_ALT_2.5,OVER,65.1%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,1 - 10,10,2026-09-01T20:30:05.248497
823982,2026-08-31,New York Yankees @ Los Angeles Angels,Walbert Ureña,2.94,Elmer Rodríguez,4.7,TEAM_TOTAL_HOME_ALT_3.5,UNDER,56.9%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,1 - 10,10,2026-09-01T20:30:05.248499
823982,2026-08-31,New York Yankees @ Los Angeles Angels,Walbert Ureña,2.94,Elmer Rodríguez,4.7,TEAM_TOTAL_AWAY_ALT_2.5,OVER,75.6%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,1 - 10,1,2026-09-01T20:30:05.248502
823982,2026-08-31,New York Yankees @ Los Angeles Angels,Walbert Ureña,2.94,Elmer Rodríguez,4.7,TEAM_TOTAL_AWAY_ALT_3.5,OVER,55.9%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,1 - 10,1,2026-09-01T20:30:05.248504
823982,2026-08-31,New York Yankees @ Los Angeles Angels,Walbert Ureña,2.94,Elmer Rodríguez,4.7,FIRST_INNING,YRFI,55.9%,0.0,0.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),READY,,,2026-08-31T20:00:03.509527
825040,2026-08-31,Philadelphia Phillies @ Arizona Diamondbacks,Brandon Pfaadt,3.51,Aaron Nola,5.03,MONEYLINE,Arizona Diamondbacks,50.7%,43.86,N/A,PARTIDO_CERRADO,⭐ Partido cerrado,LOSS,2 - 1,2 a 1 (V-L),2026-09-01T20:30:05.248508
825040,2026-08-31,Philadelphia Phillies @ Arizona Diamondbacks,Brandon Pfaadt,3.51,Aaron Nola,5.03,TOTALS,UNDER,62.5%,82.8,8.5,FAVORABLE,⭐⭐⭐⭐ Favorable,WIN,2 - 1,3,2026-09-01T20:30:05.248510
825040,2026-08-31,Philadelphia Phillies @ Arizona Diamondbacks,Brandon Pfaadt,3.51,Aaron Nola,5.03,TEAM_TOTAL_HOME_ALT_2.5,OVER,65.1%,84.88,2.5,FAVORABLE,⭐⭐⭐⭐ Favorable,LOSS,2 - 1,1,2026-09-01T20:30:05.248513
825040,2026-08-31,Philadelphia Phillies @ Arizona Diamondbacks,Brandon Pfaadt,3.51,Aaron Nola,5.03,TEAM_TOTAL_HOME_ALT_3.5,UNDER,56.9%,70.82,3.5,LIGERA_VENTAJA,⭐⭐⭐ Ligera ventaja,WIN,2 - 1,1,2026-09-01T20:30:05.248515
825040,2026-08-31,Philadelphia Phillies @ Arizona Diamondbacks,Brandon Pfaadt,3.51,Aaron Nola,5.03,TEAM_TOTAL_AWAY_ALT_2.5,OVER,81.7%,92.8,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,LOSS,2 - 1,2,2026-09-01T20:30:05.248517
825040,2026-08-31,Philadelphia Phillies @ Arizona Diamondbacks,Brandon Pfaadt,3.51,Aaron Nola,5.03,TEAM_TOTAL_AWAY_ALT_3.5,OVER,64.4%,84.32,3.5,FAVORABLE,⭐⭐⭐⭐ Favorable,LOSS,2 - 1,2,2026-09-01T20:30:05.248520
825040,2026-08-31,Philadelphia Phillies @ Arizona Diamondbacks,Brandon Pfaadt,3.51,Aaron Nola,5.03,FIRST_INNING,YRFI,60.3%,81.04,0.5,FAVORABLE,⭐⭐⭐⭐ Favorable,READY,,,2026-08-31T20:00:03.583309
