game_id,date,matchup,market,target,probability_pct,line_value,actual_value,actual_outcome,is_correct,is_push
823342,2026-08-19,Detroit Tigers @ Pittsburgh Pirates,MONEYLINE,Pittsburgh Pirates,58.1,0.0,3 a 4 (V-L),home,True,False
823342,2026-08-19,Detroit Tigers @ Pittsburgh Pirates,TOTALS,OVER,67.9,8.0,7.0,UNDER,False,False
823587,2026-08-19,San Diego Padres @ New York Mets,MONEYLINE,San Diego Padres,68.2,0.0,2 a 4 (V-L),home,False,False
823587,2026-08-19,San Diego Padres @ New York Mets,TOTALS,UNDER,57.1,8.5,6.0,UNDER,True,False
823664,2026-08-19,Atlanta Braves @ Minnesota Twins,MONEYLINE,Minnesota Twins,51.0,0.0,4 a 6 (V-L),home,True,False
823664,2026-08-19,Atlanta Braves @ Minnesota Twins,TOTALS,UNDER,54.3,8.5,10.0,OVER,False,False
824640,2026-08-19,Chicago White Sox @ Chicago Cubs,MONEYLINE,Chicago White Sox,51.3,0.0,3 a 0 (V-L),away,True,False
824640,2026-08-19,Chicago White Sox @ Chicago Cubs,TOTALS,UNDER,79.8,8.0,3.0,UNDER,True,False
824722,2026-08-19,Arizona Diamondbacks @ Boston Red Sox,MONEYLINE,Arizona Diamondbacks,51.5,0.0,7 a 6 (V-L),away,True,False
824722,2026-08-19,Arizona Diamondbacks @ Boston Red Sox,TOTALS,UNDER,75.4,8.5,13.0,OVER,False,False
823424,2026-08-19,Miami Marlins @ Philadelphia Phillies,MONEYLINE,Miami Marlins,57.0,0.0,1 a 4 (V-L),home,False,False
823424,2026-08-19,Miami Marlins @ Philadelphia Phillies,TOTALS,UNDER,55.3,8.5,5.0,UNDER,True,False
824801,2026-08-19,New York Yankees @ Baltimore Orioles,MONEYLINE,New York Yankees,54.8,0.0,5 a 3 (V-L),away,True,False
824801,2026-08-19,New York Yankees @ Baltimore Orioles,TOTALS,UNDER,59.6,9.0,8.0,UNDER,True,False
824394,2026-08-19,San Francisco Giants @ Cleveland Guardians,MONEYLINE,Cleveland Guardians,68.8,0.0,1 a 0 (V-L),away,False,False
824394,2026-08-19,San Francisco Giants @ Cleveland Guardians,TOTALS,UNDER,51.1,7.0,1.0,UNDER,True,False
824476,2026-08-19,St. Louis Cardinals @ Cincinnati Reds,MONEYLINE,Cincinnati Reds,61.1,0.0,4 a 5 (V-L),home,True,False
824476,2026-08-19,St. Louis Cardinals @ Cincinnati Reds,TOTALS,UNDER,70.0,8.5,9.0,OVER,False,False
822937,2026-08-19,Toronto Blue Jays @ Tampa Bay Rays,MONEYLINE,Tampa Bay Rays,69.5,0.0,6 a 7 (V-L),home,True,False
822937,2026-08-19,Toronto Blue Jays @ Tampa Bay Rays,TOTALS,OVER,61.3,7.5,13.0,OVER,True,False
824076,2026-08-19,Athletics @ Kansas City Royals,MONEYLINE,Kansas City Royals,61.2,0.0,7 a 9 (V-L),home,True,False
824076,2026-08-19,Athletics @ Kansas City Royals,TOTALS,OVER,57.0,9.0,16.0,OVER,True,False
823748,2026-08-19,Seattle Mariners @ Milwaukee Brewers,MONEYLINE,Milwaukee Brewers,59.4,0.0,7 a 5 (V-L),away,False,False
823748,2026-08-19,Seattle Mariners @ Milwaukee Brewers,TOTALS,UNDER,51.5,7.5,12.0,OVER,False,False
822860,2026-08-19,Washington Nationals @ Texas Rangers,MONEYLINE,Washington Nationals,56.7,0.0,6 a 0 (V-L),away,True,False
822860,2026-08-19,Washington Nationals @ Texas Rangers,TOTALS,OVER,60.5,7.5,6.0,UNDER,False,False
824155,2026-08-19,Los Angeles Angels @ Houston Astros,MONEYLINE,Los Angeles Angels,58.7,0.0,2 a 3 (V-L),home,False,False
824155,2026-08-19,Los Angeles Angels @ Houston Astros,TOTALS,UNDER,75.2,8.5,5.0,UNDER,True,False
824318,2026-08-19,Los Angeles Dodgers @ Colorado Rockies,MONEYLINE,Los Angeles Dodgers,66.9,0.0,6 a 4 (V-L),away,True,False
824318,2026-08-19,Los Angeles Dodgers @ Colorado Rockies,TOTALS,UNDER,64.2,11.5,10.0,UNDER,True,False
