game_id,date,matchup,home_pitcher,home_era,away_pitcher,away_era,market,pick,model_prob,model_confidence,market_line,evaluation,evaluation_es,status,actual_score,actual_result,updated_at
823539,2026-08-29,Boston Red Sox @ New York Yankees,Will Warren,4.39,Ranger Suarez,3.35,MONEYLINE,New York Yankees,50.0%,50.07,N/A,PARTIDO_CERRADO,⭐ Partido cerrado,LOSS,6 - 0,6 a 0 (V-L),2026-08-30T20:30:03.950861
823539,2026-08-29,Boston Red Sox @ New York Yankees,Will Warren,4.39,Ranger Suarez,3.35,TOTALS,UNDER,73.2%,98.56,8.0,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,WIN,6 - 0,6,2026-08-30T20:30:03.950878
823539,2026-08-29,Boston Red Sox @ New York Yankees,Will Warren,4.39,Ranger Suarez,3.35,TEAM_TOTAL_HOME_ALT_2.5,OVER,73.8%,99.04,2.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,LOSS,6 - 0,0,2026-08-30T20:30:03.950886
823539,2026-08-29,Boston Red Sox @ New York Yankees,Will Warren,4.39,Ranger Suarez,3.35,TEAM_TOTAL_HOME_ALT_3.5,OVER,53.5%,66.3,3.5,PARTIDO_CERRADO,⭐ Partido cerrado,LOSS,6 - 0,0,2026-08-30T20:30:03.950891
823539,2026-08-29,Boston Red Sox @ New York Yankees,Will Warren,4.39,Ranger Suarez,3.35,TEAM_TOTAL_AWAY_ALT_2.5,OVER,54.7%,67.26,2.5,PARTIDO_CERRADO,⭐ Partido cerrado,WIN,6 - 0,6,2026-08-30T20:30:03.950896
823539,2026-08-29,Boston Red Sox @ New York Yankees,Will Warren,4.39,Ranger Suarez,3.35,TEAM_TOTAL_AWAY_ALT_3.5,UNDER,67.6%,94.08,3.5,FAVORITO_FUERTE,⭐⭐⭐⭐⭐ Favorito fuerte,LOSS,6 - 0,6,2026-08-30T20:30:03.950901
823501,2026-08-29,Boston Red Sox @ New York Yankees,Max Fried,2.81,Alec Gamboa,1.31,MONEYLINE,Boston Red Sox,54.6%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,2 - 9,2 a 9 (V-L),2026-08-30T20:30:03.950905
823501,2026-08-29,Boston Red Sox @ New York Yankees,Max Fried,2.81,Alec Gamboa,1.31,TOTALS,UNDER,96.6%,0.0,8.0,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,2 - 9,11,2026-08-30T20:30:03.950908
823501,2026-08-29,Boston Red Sox @ New York Yankees,Max Fried,2.81,Alec Gamboa,1.31,TEAM_TOTAL_HOME_ALT_2.5,OVER,55.9%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,2 - 9,9,2026-08-30T20:30:03.950911
823501,2026-08-29,Boston Red Sox @ New York Yankees,Max Fried,2.81,Alec Gamboa,1.31,TEAM_TOTAL_HOME_ALT_3.5,UNDER,66.5%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),LOSS,2 - 9,9,2026-08-30T20:30:03.950913
823501,2026-08-29,Boston Red Sox @ New York Yankees,Max Fried,2.81,Alec Gamboa,1.31,TEAM_TOTAL_AWAY_ALT_2.5,UNDER,83.3%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),WIN,2 - 9,2,2026-08-30T20:30:03.950917
