id,fecha,partido,equipo_local,equipo_visitante,hora_inicio,estadio,abridor_local,era_local,abridor_visitante,era_visitante,mercado,ganador_proyectado,probabilidad_local,probabilidad_visitante,diferencia_probabilidad,solidez_modelo,marcador_proyectado,evaluacion,estado,generado_en,version_modelo,estado_es,evaluacion_es,mercado_es,total_carreras_esperadas,linea_mercado_ou,lado_recomendado_ou,probabilidad_over_ou,probabilidad_under_ou,origen_linea_ou
824151,2026-08-22,Athletics @ Houston Astros,Houston Astros,Athletics,2026-08-22,Daikin Park,Hunter Brown,3.67,Jacob Lopez,5.22,Más/Menos carreras,N/A,62.6%,37.4%,25.2%,82.88,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-22T20:30:02.371821,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Más/Menos carreras,8.99,8.0,OVER,62.6,37.4,MARKET
824560,2026-08-22,New York Mets @ Chicago White Sox,Chicago White Sox,New York Mets,2026-08-22,Rate Field,Luis Castillo,4.99,Christian Scott,3.51,Ganador del partido,New York Mets,44.4%,55.6%,11.2%,67.86,N/A,⭐ Partido cerrado,READY,2026-08-22T20:30:02.453611,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824560,2026-08-22,New York Mets @ Chicago White Sox,Chicago White Sox,New York Mets,2026-08-22,Rate Field,Luis Castillo,4.99,Christian Scott,3.51,Más/Menos carreras,N/A,42.0%,58.0%,16.0%,78.9,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-22T20:30:02.453623,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Más/Menos carreras,8.09,8.5,UNDER,42.0,58.0,MARKET
824073,2026-08-22,Detroit Tigers @ Kansas City Royals,Kansas City Royals,Detroit Tigers,2026-08-22,Kauffman Stadium,Michael Wacha,3.58,Drew Anderson,4.01,Ganador del partido,Kansas City Royals,53.8%,46.2%,7.5%,66.95,N/A,⭐ Partido cerrado,READY,2026-08-22T20:30:02.529076,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824073,2026-08-22,Detroit Tigers @ Kansas City Royals,Kansas City Royals,Detroit Tigers,2026-08-22,Kauffman Stadium,Michael Wacha,3.58,Drew Anderson,4.01,Más/Menos carreras,N/A,35.4%,64.6%,29.2%,91.68,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-22T20:30:02.529089,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,7.62,8.5,UNDER,35.4,64.6,MARKET
823910,2026-08-22,Pittsburgh Pirates @ Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,2026-08-22,UNIQLO Field at Dodger Stadium,Tarik Skubal,2.85,Jared Jones,4.78,Ganador del partido,Los Angeles Dodgers,65.0%,35.0%,29.9%,80.99,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-22T20:30:02.601325,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Ganador del partido,,,,,,
823910,2026-08-22,Pittsburgh Pirates @ Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,2026-08-22,UNIQLO Field at Dodger Stadium,Tarik Skubal,2.85,Jared Jones,4.78,Más/Menos carreras,N/A,46.5%,53.5%,7.0%,59.1,N/A,⭐ Partido cerrado,READY,2026-08-22T20:30:02.601799,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,7.43,7.5,UNDER,46.5,53.5,MARKET
823100,2026-08-22,Chicago Cubs @ Seattle Mariners,Seattle Mariners,Chicago Cubs,2026-08-22,T-Mobile Park,Kade Anderson,4.5,David Peterson,5.29,Ganador del partido,Chicago Cubs,38.9%,61.1%,22.2%,0.0,N/A,NO_PLAY,READY,2026-08-22T20:30:02.716603,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
823100,2026-08-22,Chicago Cubs @ Seattle Mariners,Seattle Mariners,Chicago Cubs,2026-08-22,T-Mobile Park,Kade Anderson,4.5,David Peterson,5.29,Más/Menos carreras,N/A,76.2%,23.8%,52.4%,0.0,N/A,NO_PLAY,READY,2026-08-22T20:30:02.716619,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,9.81,7.5,OVER,76.2,23.8,MARKET
824718,2026-08-22,San Francisco Giants @ Boston Red Sox,Boston Red Sox,San Francisco Giants,2026-08-22,Fenway Park,Patrick Sandoval,4.76,Blade Tidwell,4.33,Ganador del partido,Boston Red Sox,60.1%,39.9%,20.2%,0.0,N/A,NO_PLAY,READY,2026-08-22T20:30:02.800619,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
824718,2026-08-22,San Francisco Giants @ Boston Red Sox,Boston Red Sox,San Francisco Giants,2026-08-22,Fenway Park,Patrick Sandoval,4.76,Blade Tidwell,4.33,Más/Menos carreras,N/A,50.1%,49.9%,0.2%,0.0,N/A,NO_PLAY,READY,2026-08-22T20:30:02.800634,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,8.17,8.0,OVER,50.1,49.9,MARKET
825044,2026-08-22,Cincinnati Reds @ Arizona Diamondbacks,Arizona Diamondbacks,Cincinnati Reds,2026-08-22,Chase Field,Michael Soroka,2.93,Rhett Lowder,5.17,Ganador del partido,Arizona Diamondbacks,62.5%,37.5%,25.0%,72.5,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-22T20:30:02.870347,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Ganador del partido,,,,,,
825044,2026-08-22,Cincinnati Reds @ Arizona Diamondbacks,Arizona Diamondbacks,Cincinnati Reds,2026-08-22,Chase Field,Michael Soroka,2.93,Rhett Lowder,5.17,Más/Menos carreras,N/A,48.3%,51.7%,3.4%,44.16,N/A,⭐ Partido cerrado,READY,2026-08-22T20:30:02.870362,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,8.06,8.0,UNDER,48.3,51.7,MARKET
824316,2026-08-22,Cleveland Guardians @ Colorado Rockies,Colorado Rockies,Cleveland Guardians,2026-08-22,Coors Field,Gabriel Hughes,6.69,Tanner Bibee,4.01,Ganador del partido,Cleveland Guardians,35.1%,64.9%,29.8%,0.0,N/A,NO_PLAY,READY,2026-08-22T20:30:02.979144,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
824316,2026-08-22,Cleveland Guardians @ Colorado Rockies,Colorado Rockies,Cleveland Guardians,2026-08-22,Coors Field,Gabriel Hughes,6.69,Tanner Bibee,4.01,Más/Menos carreras,N/A,39.4%,60.6%,21.2%,0.0,N/A,NO_PLAY,READY,2026-08-22T20:30:02.979156,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,10.39,11.0,UNDER,39.4,60.6,MARKET
823261,2026-08-22,Minnesota Twins @ San Diego Padres,San Diego Padres,Minnesota Twins,2026-08-22,Petco Park,Casey Mize,3.18,Dean Kremer,5.4,Ganador del partido,San Diego Padres,60.0%,40.0%,19.9%,71.48,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-22T20:30:03.041792,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Ganador del partido,,,,,,
823261,2026-08-22,Minnesota Twins @ San Diego Padres,San Diego Padres,Minnesota Twins,2026-08-22,Petco Park,Casey Mize,3.18,Dean Kremer,5.4,Más/Menos carreras,N/A,53.2%,46.8%,6.4%,58.86,N/A,⭐ Partido cerrado,READY,2026-08-22T20:30:03.041805,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,8.37,8.0,OVER,53.2,46.8,MARKET
