id,fecha,partido,equipo_local,equipo_visitante,hora_inicio,estadio,abridor_local,era_local,abridor_visitante,era_visitante,mercado,ganador_proyectado,probabilidad_local,probabilidad_visitante,diferencia_probabilidad,solidez_modelo,marcador_proyectado,evaluacion,estado,generado_en,version_modelo,estado_es,evaluacion_es,mercado_es,total_carreras_esperadas,linea_mercado_ou,lado_recomendado_ou,probabilidad_over_ou,probabilidad_under_ou,origen_linea_ou
824394,2026-08-19,San Francisco Giants @ Cleveland Guardians,Cleveland Guardians,San Francisco Giants,2026-08-19,Progressive Field,Parker Messick,2.59,Matt Wilkinson,4.5,Más/Menos carreras,N/A,48.9%,51.1%,2.2%,50.88,N/A,⭐ Partido cerrado,READY,2026-08-19T20:00:02.688853,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,7.1,7.0,UNDER,48.9,51.1,MARKET
824476,2026-08-19,St. Louis Cardinals @ Cincinnati Reds,Cincinnati Reds,St. Louis Cardinals,2026-08-19,Great American Ball Park,Chase Burns,2.47,Matthew Liberatore,5.07,Ganador del partido,Cincinnati Reds,61.1%,38.9%,22.3%,79.16,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-19T20:00:02.787618,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Ganador del partido,,,,,,
824476,2026-08-19,St. Louis Cardinals @ Cincinnati Reds,Cincinnati Reds,St. Louis Cardinals,2026-08-19,Great American Ball Park,Chase Burns,2.47,Matthew Liberatore,5.07,Más/Menos carreras,N/A,30.0%,70.0%,40.0%,96.0,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-19T20:00:02.787631,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,7.22,8.5,UNDER,30.0,70.0,MARKET
822937,2026-08-19,Toronto Blue Jays @ Tampa Bay Rays,Tampa Bay Rays,Toronto Blue Jays,2026-08-19,Tropicana Field,Drew Rasmussen,2.78,Max Scherzer,6.59,Ganador del partido,Tampa Bay Rays,69.5%,30.5%,39.0%,90.19,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-19T20:00:02.934083,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Ganador del partido,,,,,,
822937,2026-08-19,Toronto Blue Jays @ Tampa Bay Rays,Tampa Bay Rays,Toronto Blue Jays,2026-08-19,Tropicana Field,Drew Rasmussen,2.78,Max Scherzer,6.59,Más/Menos carreras,N/A,61.3%,38.7%,22.6%,89.04,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-19T20:00:02.934095,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,8.49,7.5,OVER,61.3,38.7,MARKET
824076,2026-08-19,Athletics @ Kansas City Royals,Kansas City Royals,Athletics,2026-08-19,Kauffman Stadium,Seth Lugo,4.59,Jeffrey Springs,6.17,Ganador del partido,Kansas City Royals,61.2%,38.8%,22.4%,79.17,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-19T20:00:03.011037,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Ganador del partido,,,,,,
824076,2026-08-19,Athletics @ Kansas City Royals,Kansas City Royals,Athletics,2026-08-19,Kauffman Stadium,Seth Lugo,4.59,Jeffrey Springs,6.17,Más/Menos carreras,N/A,57.0%,43.0%,14.0%,78.1,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-19T20:00:03.011050,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Más/Menos carreras,9.64,9.0,OVER,57.0,43.0,MARKET
823748,2026-08-19,Seattle Mariners @ Milwaukee Brewers,Milwaukee Brewers,Seattle Mariners,2026-08-19,American Family Field,Dustin May,4.13,Logan Gilbert,3.28,Ganador del partido,Milwaukee Brewers,59.4%,40.6%,18.9%,78.47,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-19T20:00:03.182567,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Ganador del partido,,,,,,
823748,2026-08-19,Seattle Mariners @ Milwaukee Brewers,Milwaukee Brewers,Seattle Mariners,2026-08-19,American Family Field,Dustin May,4.13,Logan Gilbert,3.28,Más/Menos carreras,N/A,48.5%,51.5%,3.0%,51.2,N/A,⭐ Partido cerrado,READY,2026-08-19T20:00:03.182578,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,7.57,7.5,UNDER,48.5,51.5,MARKET
822860,2026-08-19,Washington Nationals @ Texas Rangers,Texas Rangers,Washington Nationals,2026-08-19,Globe Life Field,Kumar Rocker,4.5,Cade Cavalli,3.36,Ganador del partido,Washington Nationals,43.3%,56.7%,13.4%,77.38,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-19T20:00:03.250037,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Ganador del partido,,,,,,
822860,2026-08-19,Washington Nationals @ Texas Rangers,Texas Rangers,Washington Nationals,2026-08-19,Globe Life Field,Kumar Rocker,4.5,Cade Cavalli,3.36,Más/Menos carreras,N/A,60.5%,39.5%,21.0%,88.4,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-19T20:00:03.250049,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,8.43,7.5,OVER,60.5,39.5,MARKET
824155,2026-08-19,Los Angeles Angels @ Houston Astros,Houston Astros,Los Angeles Angels,2026-08-19,Daikin Park,Ethan Pecko,4.5,Walbert Ureña,2.67,Ganador del partido,Los Angeles Angels,41.3%,58.7%,17.5%,0.0,N/A,NO_PLAY,READY,2026-08-19T20:00:03.318947,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
824155,2026-08-19,Los Angeles Angels @ Houston Astros,Houston Astros,Los Angeles Angels,2026-08-19,Daikin Park,Ethan Pecko,4.5,Walbert Ureña,2.67,Más/Menos carreras,N/A,24.8%,75.2%,50.4%,0.0,N/A,NO_PLAY,READY,2026-08-19T20:00:03.318960,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,6.82,8.5,UNDER,24.8,75.2,MARKET
824318,2026-08-19,Los Angeles Dodgers @ Colorado Rockies,Colorado Rockies,Los Angeles Dodgers,2026-08-19,Coors Field,Kyle Freeland,6.27,Roki Sasaki,4.46,Ganador del partido,Los Angeles Dodgers,33.1%,66.9%,33.9%,89.09,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-19T20:00:03.397687,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Ganador del partido,,,,,,
824318,2026-08-19,Los Angeles Dodgers @ Colorado Rockies,Colorado Rockies,Los Angeles Dodgers,2026-08-19,Coors Field,Kyle Freeland,6.27,Roki Sasaki,4.46,Más/Menos carreras,N/A,35.8%,64.2%,28.4%,91.36,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-19T20:00:03.397700,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,10.47,11.5,UNDER,35.8,64.2,MARKET
