id,fecha,partido,equipo_local,equipo_visitante,hora_inicio,estadio,abridor_local,era_local,abridor_visitante,era_visitante,mercado,ganador_proyectado,probabilidad_local,probabilidad_visitante,diferencia_probabilidad,solidez_modelo,marcador_proyectado,evaluacion,estado,generado_en,version_modelo,estado_es,evaluacion_es,mercado_es,total_carreras_esperadas,linea_mercado_ou,lado_recomendado_ou,probabilidad_over_ou,probabilidad_under_ou,origen_linea_ou
823263,2026-08-12,Milwaukee Brewers @ San Diego Padres,San Diego Padres,Milwaukee Brewers,2026-08-12,Petco Park,Robbie Ray,3.24,Dustin May,4.3,Ganador del partido,San Diego Padres,61.2%,38.8%,22.3%,79.17,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-12T16:47:02.655637,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Ganador del partido,,,,,,
823263,2026-08-12,Milwaukee Brewers @ San Diego Padres,San Diego Padres,Milwaukee Brewers,2026-08-12,Petco Park,Robbie Ray,3.24,Dustin May,4.3,Más/Menos carreras,N/A,36.4%,63.6%,27.2%,90.88,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-12T16:47:02.655649,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,7.33,8.0,UNDER,36.4,63.6,MARKET
824241,2026-08-12,Cleveland Guardians @ Detroit Tigers,Detroit Tigers,Cleveland Guardians,2026-08-12,Comerica Park,Framber Valdez,4.17,Foster Griffin,3.31,Ganador del partido,Detroit Tigers,50.8%,49.2%,1.6%,51.16,N/A,⭐ Partido cerrado,READY,2026-08-12T16:47:02.801285,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824241,2026-08-12,Cleveland Guardians @ Detroit Tigers,Detroit Tigers,Cleveland Guardians,2026-08-12,Comerica Park,Framber Valdez,4.17,Foster Griffin,3.31,Más/Menos carreras,N/A,29.1%,70.9%,41.8%,96.72,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-12T16:47:02.801296,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,6.87,8.0,UNDER,29.1,70.9,MARKET
823833,2026-08-12,Pittsburgh Pirates @ Miami Marlins,Miami Marlins,Pittsburgh Pirates,2026-08-12,loanDepot park,Janson Junk,4.63,Carmen Mlodzinski,3.51,Ganador del partido,Pittsburgh Pirates,49.8%,50.2%,0.5%,43.14,N/A,⭐ Partido cerrado,READY,2026-08-12T16:47:02.950397,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823833,2026-08-12,Pittsburgh Pirates @ Miami Marlins,Miami Marlins,Pittsburgh Pirates,2026-08-12,loanDepot park,Janson Junk,4.63,Carmen Mlodzinski,3.51,Más/Menos carreras,N/A,47.4%,52.6%,5.2%,44.88,N/A,⭐ Partido cerrado,READY,2026-08-12T16:47:02.950412,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,8.0,8.0,UNDER,47.4,52.6,MARKET
822698,2026-08-12,Chicago Cubs @ Washington Nationals,Washington Nationals,Chicago Cubs,2026-08-12,Nationals Park,Jackson Kent,4.5,David Peterson,5.35,Ganador del partido,Chicago Cubs,45.4%,54.6%,9.3%,0.0,N/A,NO_PLAY,READY,2026-08-12T16:47:03.145528,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
822698,2026-08-12,Chicago Cubs @ Washington Nationals,Washington Nationals,Chicago Cubs,2026-08-12,Nationals Park,Jackson Kent,4.5,David Peterson,5.35,Más/Menos carreras,N/A,55.1%,44.9%,10.2%,0.0,N/A,NO_PLAY,READY,2026-08-12T16:47:03.145544,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,10.07,9.5,OVER,55.1,44.9,MARKET
823511,2026-08-12,Seattle Mariners @ New York Yankees,New York Yankees,Seattle Mariners,2026-08-12,Yankee Stadium,Will Warren,4.18,Bryce Miller,3.08,Ganador del partido,New York Yankees,50.2%,49.8%,0.4%,50.31,N/A,⭐ Partido cerrado,READY,2026-08-12T16:47:03.332604,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823511,2026-08-12,Seattle Mariners @ New York Yankees,New York Yankees,Seattle Mariners,2026-08-12,Yankee Stadium,Will Warren,4.18,Bryce Miller,3.08,Más/Menos carreras,N/A,23.1%,76.9%,53.8%,100.0,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-12T16:47:03.332617,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,6.69,8.5,UNDER,23.1,76.9,MARKET
822779,2026-08-12,Boston Red Sox @ Toronto Blue Jays,Toronto Blue Jays,Boston Red Sox,2026-08-12,Rogers Centre,José Soriano,3.24,Ranger Suarez,3.32,Ganador del partido,Boston Red Sox,47.2%,52.8%,5.7%,66.4,N/A,⭐ Partido cerrado,READY,2026-08-12T16:47:03.460513,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
822779,2026-08-12,Boston Red Sox @ Toronto Blue Jays,Toronto Blue Jays,Boston Red Sox,2026-08-12,Rogers Centre,José Soriano,3.24,Ranger Suarez,3.32,Más/Menos carreras,N/A,29.8%,70.2%,40.4%,96.16,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-12T16:47:03.460525,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,6.01,7.0,UNDER,29.8,70.2,MARKET
824883,2026-08-12,New York Mets @ Atlanta Braves,Atlanta Braves,New York Mets,2026-08-12,Truist Park,Tyler Mahle,4.83,Zac Thornton,2.52,Ganador del partido,New York Mets,49.8%,50.2%,0.4%,43.12,N/A,⭐ Partido cerrado,READY,2026-08-12T16:47:03.594440,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824883,2026-08-12,New York Mets @ Atlanta Braves,Atlanta Braves,New York Mets,2026-08-12,Truist Park,Tyler Mahle,4.83,Zac Thornton,2.52,Más/Menos carreras,N/A,29.8%,70.2%,40.4%,88.96,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-12T16:47:03.594453,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,7.2,8.5,UNDER,29.8,70.2,MARKET
824562,2026-08-12,Cincinnati Reds @ Chicago White Sox,Chicago White Sox,Cincinnati Reds,2026-08-12,Rate Field,Luis Castillo,5.3,Rhett Lowder,5.26,Ganador del partido,Chicago White Sox,57.1%,42.9%,14.1%,70.32,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-12T16:47:03.738934,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Ganador del partido,,,,,,
824562,2026-08-12,Cincinnati Reds @ Chicago White Sox,Chicago White Sox,Cincinnati Reds,2026-08-12,Rate Field,Luis Castillo,5.3,Rhett Lowder,5.26,Más/Menos carreras,N/A,61.0%,39.0%,22.0%,81.6,N/A,⭐⭐⭐⭐ Favorable,READY,2026-08-12T16:47:03.738951,1.0.0,Listo para analizar,⭐⭐⭐⭐ Favorable,Más/Menos carreras,9.52,8.5,OVER,61.0,39.0,MARKET
823916,2026-08-12,Kansas City Royals @ Los Angeles Dodgers,Los Angeles Dodgers,Kansas City Royals,2026-08-12,UNIQLO Field at Dodger Stadium,Eric Lauer,4.89,Daniel Lynch IV,2.45,Ganador del partido,Kansas City Royals,39.9%,60.1%,20.2%,71.53,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-12T16:47:03.882973,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Ganador del partido,,,,,,
823916,2026-08-12,Kansas City Royals @ Los Angeles Dodgers,Los Angeles Dodgers,Kansas City Royals,2026-08-12,UNIQLO Field at Dodger Stadium,Eric Lauer,4.89,Daniel Lynch IV,2.45,Más/Menos carreras,N/A,20.8%,79.2%,58.4%,92.8,N/A,⭐⭐⭐⭐⭐ Favorito fuerte,READY,2026-08-12T16:47:03.882987,1.0.0,Listo para analizar,⭐⭐⭐⭐⭐ Favorito fuerte,Más/Menos carreras,7.16,9.0,UNDER,20.8,79.2,MARKET
823994,2026-08-12,Texas Rangers @ Los Angeles Angels,Los Angeles Angels,Texas Rangers,2026-08-12,Angel Stadium,George Klassen,7.27,Cal Quantrill,3.56,Ganador del partido,Texas Rangers,32.9%,67.1%,34.3%,0.0,N/A,NO_PLAY,READY,2026-08-12T16:47:04.027011,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
823994,2026-08-12,Texas Rangers @ Los Angeles Angels,Los Angeles Angels,Texas Rangers,2026-08-12,Angel Stadium,George Klassen,7.27,Cal Quantrill,3.56,Más/Menos carreras,N/A,38.5%,61.5%,23.0%,0.0,N/A,NO_PLAY,READY,2026-08-12T16:47:04.027025,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,8.41,9.0,UNDER,38.5,61.5,MARKET
