game_id,date,matchup,home_pitcher,home_era,away_pitcher,away_era,market,pick,model_prob,model_confidence,market_line,evaluation,evaluation_es,status,actual_score,actual_result,updated_at
824470,2026-09-02,San Diego Padres @ Cincinnati Reds,Brandon Williamson,6.11,Casey Mize,3.45,MONEYLINE,San Diego Padres,67.3%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),FINAL,,,2026-09-02T15:00:02.211629
824470,2026-09-02,San Diego Padres @ Cincinnati Reds,Brandon Williamson,6.11,Casey Mize,3.45,TOTALS,UNDER,52.5%,0.0,9.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),FINAL,,,2026-09-02T15:00:02.211652
824470,2026-09-02,San Diego Padres @ Cincinnati Reds,Brandon Williamson,6.11,Casey Mize,3.45,TEAM_TOTAL_HOME_ALT_2.5,OVER,92.5%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),FINAL,,,2026-09-02T15:00:02.211659
824470,2026-09-02,San Diego Padres @ Cincinnati Reds,Brandon Williamson,6.11,Casey Mize,3.45,TEAM_TOTAL_HOME_ALT_3.5,OVER,82.3%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),FINAL,,,2026-09-02T15:00:02.211665
824470,2026-09-02,San Diego Padres @ Cincinnati Reds,Brandon Williamson,6.11,Casey Mize,3.45,TEAM_TOTAL_AWAY_ALT_2.5,OVER,72.3%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),FINAL,,,2026-09-02T15:00:02.211671
824470,2026-09-02,San Diego Padres @ Cincinnati Reds,Brandon Williamson,6.11,Casey Mize,3.45,TEAM_TOTAL_AWAY_ALT_3.5,OVER,51.6%,0.0,3.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),FINAL,,,2026-09-02T15:00:02.211676
824470,2026-09-02,San Diego Padres @ Cincinnati Reds,Brandon Williamson,6.11,Casey Mize,3.45,FIRST_INNING,YRFI,63.8%,0.0,0.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),FINAL,,,2026-09-02T15:00:02.211681
822686,2026-09-02,Atlanta Braves @ Washington Nationals,Brad Lord,3.75,Grant Holmes,3.71,MONEYLINE,Atlanta Braves,50.0%,0.0,N/A,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),IN_PROGRESS,,,2026-09-02T15:00:02.379243
822686,2026-09-02,Atlanta Braves @ Washington Nationals,Brad Lord,3.75,Grant Holmes,3.71,TOTALS,UNDER,63.6%,0.0,9.0,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),IN_PROGRESS,,,2026-09-02T15:00:02.379257
822686,2026-09-02,Atlanta Braves @ Washington Nationals,Brad Lord,3.75,Grant Holmes,3.71,TEAM_TOTAL_HOME_ALT_2.5,OVER,82.9%,0.0,2.5,NO_PLAY_PITCHER,⛔ No Play (Pitcher Novato),IN_PROGRESS,,,2026-09-02T15:00:02.379260
