id,fecha,partido,equipo_local,equipo_visitante,hora_inicio,estadio,abridor_local,era_local,abridor_visitante,era_visitante,mercado,ganador_proyectado,probabilidad_local,probabilidad_visitante,diferencia_probabilidad,solidez_modelo,marcador_proyectado,evaluacion,estado,generado_en,version_modelo,estado_es,evaluacion_es,mercado_es,total_carreras_esperadas,linea_mercado_ou,lado_recomendado_ou,probabilidad_over_ou,probabilidad_under_ou,origen_linea_ou
825048,2026-08-10,Colorado Rockies @ Arizona Diamondbacks,Arizona Diamondbacks,Colorado Rockies,2026-08-10,Chase Field,Michael Soroka,3.07,Gabriel Hughes,4.25,Ganador del partido,Arizona Diamondbacks,55.2%,44.8%,10.4%,60.48,N/A,⭐ Partido cerrado,READY,2026-08-10T21:07:09.410693,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
825048,2026-08-10,Colorado Rockies @ Arizona Diamondbacks,Arizona Diamondbacks,Colorado Rockies,2026-08-10,Chase Field,Michael Soroka,3.07,Gabriel Hughes,4.25,Más/Menos carreras,N/A,41.9%,58.1%,16.2%,71.78,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-10T21:07:09.410707,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Más/Menos carreras,8.08,8.5,UNDER,41.9,58.1,MARKET
824969,2026-08-10,Tampa Bay Rays @ Athletics,Athletics,Tampa Bay Rays,2026-08-10,Sutter Health Park,Jacob Lopez,5.64,Freddy Peralta,5.37,Ganador del partido,Tampa Bay Rays,50.0%,50.0%,0.1%,42.87,N/A,⭐ Partido cerrado,READY,2026-08-10T21:07:09.542988,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
824969,2026-08-10,Tampa Bay Rays @ Athletics,Athletics,Tampa Bay Rays,2026-08-10,Sutter Health Park,Jacob Lopez,5.64,Freddy Peralta,5.37,Más/Menos carreras,N/A,41.9%,58.1%,16.2%,71.78,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-10T21:07:09.543000,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Más/Menos carreras,9.6,10.0,UNDER,41.9,58.1,MARKET
823265,2026-08-10,Milwaukee Brewers @ San Diego Padres,San Diego Padres,Milwaukee Brewers,2026-08-10,Petco Park,Casey Mize,3.4,Logan Henderson,2.7,Ganador del partido,Milwaukee Brewers,45.9%,54.1%,8.2%,59.94,N/A,⭐ Partido cerrado,READY,2026-08-10T21:07:09.679742,1.0.0,Listo para analizar,⭐ Partido cerrado,Ganador del partido,,,,,,
823265,2026-08-10,Milwaukee Brewers @ San Diego Padres,San Diego Padres,Milwaukee Brewers,2026-08-10,Petco Park,Casey Mize,3.4,Logan Henderson,2.7,Más/Menos carreras,N/A,40.1%,59.9%,19.8%,73.22,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-10T21:07:09.679758,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Más/Menos carreras,6.6,7.0,UNDER,40.1,59.9,MARKET
823189,2026-08-10,Houston Astros @ San Francisco Giants,San Francisco Giants,Houston Astros,2026-08-10,Oracle Park,Blade Tidwell,3.18,Hayden Wesneski,3.86,Ganador del partido,San Francisco Giants,51.2%,48.8%,2.5%,0.0,N/A,NO_PLAY,READY,2026-08-10T21:07:09.823629,1.0.0,Listo para analizar,NO_PLAY,Ganador del partido,,,,,,
823189,2026-08-10,Houston Astros @ San Francisco Giants,San Francisco Giants,Houston Astros,2026-08-10,Oracle Park,Blade Tidwell,3.18,Hayden Wesneski,3.86,Más/Menos carreras,N/A,29.6%,70.4%,40.8%,0.0,N/A,NO_PLAY,READY,2026-08-10T21:07:09.823642,1.0.0,Listo para analizar,NO_PLAY,Más/Menos carreras,7.19,8.5,UNDER,29.6,70.4,MARKET
823918,2026-08-10,Kansas City Royals @ Los Angeles Dodgers,Los Angeles Dodgers,Kansas City Royals,2026-08-10,UNIQLO Field at Dodger Stadium,Tarik Skubal,2.81,Noah Cameron,4.37,Ganador del partido,Los Angeles Dodgers,61.6%,38.4%,23.2%,72.14,N/A,⭐⭐⭐ Ligera ventaja,READY,2026-08-10T21:07:09.945872,1.0.0,Listo para analizar,⭐⭐⭐ Ligera ventaja,Ganador del partido,,,,,,
823918,2026-08-10,Kansas City Royals @ Los Angeles Dodgers,Los Angeles Dodgers,Kansas City Royals,2026-08-10,UNIQLO Field at Dodger Stadium,Tarik Skubal,2.81,Noah Cameron,4.37,Más/Menos carreras,N/A,48.7%,51.3%,2.6%,43.84,N/A,⭐ Partido cerrado,READY,2026-08-10T21:07:09.945883,1.0.0,Listo para analizar,⭐ Partido cerrado,Más/Menos carreras,7.58,7.5,UNDER,48.7,51.3,MARKET
